buy_date,buy_value,num_shares,position_type,cash_balance,sell_date,sell_value,profit_loss,borrowed_value,borrow_cost
2021-03-09 11:45:00,507.48,10.981805668494697,short,5572.936922591004,2021-03-09 11:50:00,507.49,-0.10981805668484709,5573.046740647689,0.0
2021-03-09 11:50:00,507.49,10.981372879447878,long,5570.23550486266,2021-03-09 11:51:00,507.244,-2.7014177283439684,,
2021-03-09 11:51:00,507.244,10.981372879447878,short,5564.294582134878,2021-03-09 11:55:00,507.785,-5.940922727781267,5570.23550486266,0.0
2021-03-09 11:55:00,507.785,10.957973516616043,long,5553.720137691343,2021-03-09 12:00:00,506.82,-10.57444444353483,,
2021-03-09 12:00:00,506.82,10.957973516616043,short,5546.049556229711,2021-03-09 12:03:00,507.52,-7.670581461631106,5553.720137691343,0.0
2021-03-09 12:03:00,507.52,10.927745815395868,long,5549.764989806946,2021-03-09 12:11:00,507.86,3.715433577234943,,
2021-03-09 12:11:00,507.86,10.927745815395868,short,5546.158833687866,2021-03-09 12:12:00,508.19,-3.6061561190804623,5549.764989806946,0.0
2021-03-09 12:12:00,508.19,10.913553658450315,long,5545.831427078112,2021-03-09 12:19:00,508.16,-0.3274066097532117,,
2021-03-09 12:19:00,508.16,10.913553658450315,short,5542.3390899074075,2021-03-09 12:24:00,508.48,-3.4923371707040265,5545.831427078112,0.0
2021-03-09 12:24:00,508.48,10.899817278766928,long,5538.774849657251,2021-03-09 12:27:00,508.153,-3.564240250156766,,
2021-03-09 12:27:00,508.153,10.899817278766928,short,5541.53250342878,2021-03-09 12:36:00,507.9,2.7576537715284988,5538.774849657251,0.0
2021-03-09 12:36:00,507.9,10.910676320985981,long,5541.09607637594,2021-03-09 12:40:00,507.86,-0.4364270528390423,,
2021-03-09 12:40:00,507.86,10.910676320985981,short,5538.368407295694,2021-03-09 12:41:00,508.11,-2.7276690802464953,5541.09607637594,0.0
2021-03-09 12:41:00,508.11,10.899939791178472,long,5538.259407897782,2021-03-09 12:46:00,508.1,-0.10899939791168559,,
2021-03-09 12:46:00,508.1,10.899939791178472,short,5544.799371772489,2021-03-09 12:58:00,507.5,6.539963874707331,5538.259407897782,0.0
2021-03-09 12:58:00,507.5,10.925713047827566,long,5578.887596481712,2021-03-09 13:16:00,510.62,34.088224709222054,,
2021-03-09 13:16:00,510.62,10.925713047827566,short,5573.096968566363,2021-03-09 13:18:00,511.15,-5.790627915348312,5578.887596481712,0.0
2021-03-09 13:18:00,511.15,10.903055792949942,long,5570.807326849844,2021-03-09 13:24:00,510.94,-2.289641716519265,,
2021-03-09 13:24:00,510.94,10.903055792949942,short,5570.698296291915,2021-03-09 13:32:00,510.95,-0.10903055792940027,5570.807326849844,0.0
2021-03-09 13:32:00,510.95,10.90262901710914,long,5583.683327451292,2021-03-09 13:45:00,512.141,12.985031159376703,,
2021-03-09 13:45:00,512.141,10.90262901710914,short,5588.055281687152,2021-03-09 13:55:00,511.74,4.371954235860259,5583.683327451292,0.0
2021-03-09 13:55:00,511.74,10.91971564014373,long,5580.848269364657,2021-03-09 13:59:00,511.08,-7.207012322495135,,
2021-03-09 13:59:00,511.08,10.91971564014373,short,5600.230764625912,2021-03-09 14:13:00,509.305,19.382495261254874,5580.848269364657,0.0
2021-03-09 14:13:00,509.305,10.99582914879279,long,5597.756703067434,2021-03-09 14:17:00,509.08,-2.4740615584786276,,
2021-03-09 14:17:00,509.08,10.99582914879279,short,5593.138454824941,2021-03-09 14:21:00,509.5,-4.618248242493147,5597.756703067434,0.0
2021-03-09 14:21:00,509.5,10.977700598282514,long,5588.857151591611,2021-03-09 14:26:00,509.11,-4.28130323333003,,
2021-03-09 14:26:00,509.11,10.977700598282514,short,5588.286311160501,2021-03-09 14:32:00,509.162,-0.5708404311102964,5588.857151591611,0.0
2021-03-09 14:32:00,509.162,10.97545832399217,long,5586.947305244974,2021-03-09 14:36:00,509.04,-1.3390059155265754,,
2021-03-09 14:36:00,509.04,10.97545832399217,short,5584.093686080736,2021-03-09 14:37:00,509.3,-2.8536191642378643,5586.947305244974,0.0
2021-03-09 14:37:00,509.3,10.964252279757973,long,5595.2772234060885,2021-03-09 14:46:00,510.32,11.183537325352933,,
2021-03-09 14:46:00,510.32,10.964252279757973,short,5591.713841415167,2021-03-09 14:47:00,510.645,-3.5633819909212168,5595.2772234060885,0.0
2021-03-09 14:47:00,510.645,10.950295883471231,long,5591.330581059246,2021-03-09 14:52:00,510.61,-0.3832603559211445,,
2021-03-09 14:52:00,510.61,10.950295883471231,short,5590.454557388568,2021-03-09 14:53:00,510.69,-0.8760236706775242,5591.330581059246,0.0
2021-03-09 14:53:00,510.69,10.946865138124044,long,5586.9515605443685,2021-03-09 14:54:00,510.37,-3.5029968441996195,,
2021-03-09 14:54:00,510.37,10.946865138124044,short,5589.830586075695,2021-03-09 15:04:00,510.107,2.87902553132637,5586.9515605443685,0.0
2021-03-09 15:04:00,510.107,10.958153066073773,long,5585.918525431106,2021-03-09 15:09:00,509.75,-3.912060644588641,,
2021-03-09 15:09:00,509.75,10.958153066073773,short,5575.617861548997,2021-03-09 15:11:00,510.69,-10.300663882109323,5585.918525431106,0.0
2021-03-09 15:11:00,510.69,10.91781288364565,long,5566.6106659199895,2021-03-09 15:15:00,509.865,-9.007195629007537,,
2021-03-09 15:15:00,509.865,10.91781288364565,short,5564.6454596009335,2021-03-09 15:20:00,510.045,-1.9652063190562916,5566.6106659199895,0.0
2021-03-09 15:20:00,510.045,10.910106872140563,long,5558.372148149453,2021-03-09 15:25:00,509.47,-6.2733114514807,,
2021-03-09 15:25:00,509.47,10.910106872140563,short,5557.28113746224,2021-03-09 15:31:00,509.57,-1.0910106872136842,5558.372148149453,0.0
2021-03-09 15:31:00,509.57,10.905824788473105,long,5554.1184482735825,2021-03-09 15:36:00,509.28,-3.1626891886574233,,
2021-03-09 15:36:00,509.28,10.905824788473105,short,5561.425350881859,2021-03-09 15:46:00,508.61,7.306902608276534,5554.1184482735825,0.0
2021-03-09 15:46:00,508.61,10.934557619554981,long,5553.989851700562,2021-03-09 15:47:00,507.93,-7.435499181297462,,
2021-03-09 15:47:00,507.93,10.934557619554981,short,5549.725374228937,2021-03-09 15:54:00,508.32,-4.264477471626294,5553.989851700562,0.0
2021-03-09 15:54:00,508.32,10.917778907438104,long,5528.654060937581,2021-03-09 15:55:00,506.39,-21.071313291355615,,
2021-03-09 15:55:00,506.39,10.917778907438104,short,5528.108171992209,2021-03-09 16:01:00,506.44,-0.5458889453720293,5528.654060937581,0.0
2021-03-09 16:01:00,506.44,10.915623118221722,long,5512.38967470197,2021-03-09 16:03:00,505.0,-15.718497290239256,,
2021-03-09 16:03:00,505.0,10.915623118221722,short,5496.671177411731,2021-03-09 16:06:00,506.44,-15.718497290239256,5512.38967470197,0.0
2021-03-09 16:06:00,506.44,10.853548648234206,long,5496.671177411731,2021-03-09 16:14:00,506.44,0.0,,
2021-03-09 16:14:00,506.44,10.853548648234206,short,5496.671177411731,2021-03-09 17:02:00,506.44,0.0,5496.671177411731,0.0
2021-03-09 17:02:00,506.44,10.853548648234206,long,5502.749164654742,2021-03-09 19:01:00,507.0,6.07798724301118,,
2021-03-09 19:01:00,507.0,10.853548648234206,short,5500.578454925096,2021-03-09 19:26:00,507.2,-2.1707097296467177,5502.749164654742,0.0
2021-03-09 19:26:00,507.2,10.84498906728134,long,5495.155960391455,2021-03-09 19:57:00,506.7,-5.42249453364067,,
2021-03-09 19:57:00,506.7,10.84498906728134,short,5487.564468044358,2021-03-10 08:02:00,507.4,-7.591492347096814,5495.155960391455,0.0
2021-03-10 08:02:00,507.4,10.815065959882457,long,5477.182004722871,2021-03-10 08:06:00,506.44,-10.382463321486938,,
2021-03-10 08:06:00,506.44,10.815065959882457,short,5471.125567785337,2021-03-10 08:31:00,507.0,-6.0564369375342,5477.182004722871,0.0
2021-03-10 08:31:00,507.0,10.791174689911907,long,5471.125567785337,2021-03-10 08:52:00,507.0,0.0,,
2021-03-10 08:52:00,507.0,10.791174689911907,short,5460.334393095425,2021-03-10 09:00:00,508.0,-10.791174689911907,5471.125567785337,0.0
2021-03-10 09:00:00,508.0,10.748689750187845,long,5507.198680406244,2021-03-10 09:24:00,512.36,46.86428731081915,,
2021-03-10 09:24:00,512.36,10.748689750187845,short,5494.945174091031,2021-03-10 09:26:00,513.5,-12.253506315213997,5507.198680406244,0.0
2021-03-10 09:26:00,513.5,10.700964311764423,long,5482.960094061855,2021-03-10 09:31:00,512.38,-11.985080029176203,,
2021-03-10 09:31:00,512.38,10.700964311764423,short,5480.177843340796,2021-03-10 09:32:00,512.64,-2.7822507210586527,5482.960094061855,0.0
2021-03-10 09:32:00,512.64,10.690109713133577,long,5490.279997019708,2021-03-10 09:38:00,513.585,10.102153678911765,,
2021-03-10 09:38:00,513.585,10.690109713133577,short,5483.598678449,2021-03-10 09:45:00,514.21,-6.681318570708486,5490.279997019708,0.0
2021-03-10 09:45:00,514.21,10.66412298175648,long,5497.6220001700085,2021-03-10 09:54:00,515.525,14.02332172100914,,
2021-03-10 09:54:00,515.525,10.66412298175648,short,5495.7557786482,2021-03-10 10:02:00,515.7,-1.8662215218081113,5497.6220001700085,0.0
2021-03-10 10:02:00,515.7,10.656885357083963,long,5491.706162212508,2021-03-10 10:03:00,515.32,-4.049616435691857,,
2021-03-10 10:03:00,515.32,10.656885357083963,short,5474.761714494745,2021-03-10 10:16:00,516.91,-16.94444771776263,5491.706162212508,0.0
2021-03-10 10:16:00,516.91,10.591324823460072,long,5472.007970040646,2021-03-10 10:17:00,516.65,-2.753744454099522,,
2021-03-10 10:17:00,516.65,10.591324823460072,short,5538.013106340449,2021-03-10 10:33:00,510.418,66.00513629980286,5472.007970040646,0.0
2021-03-10 10:33:00,510.418,10.849956518658136,long,5516.985890607289,2021-03-10 10:37:00,508.48,-21.027215733159338,,
2021-03-10 10:37:00,508.48,10.849956518658136,short,5514.815899303557,2021-03-10 10:42:00,508.68,-2.169991303731504,5516.985890607289,0.0
2021-03-10 10:42:00,508.68,10.841424666398437,long,5514.219620946905,2021-03-10 10:43:00,508.625,-0.596278356651988,,
2021-03-10 10:43:00,508.625,10.841424666398437,short,5512.701821493609,2021-03-10 10:44:00,508.765,-1.5177994532956331,5514.219620946905,0.0
2021-03-10 10:44:00,508.765,10.835458063140367,long,5504.954468978463,2021-03-10 10:50:00,508.05,-7.747352515145091,,
2021-03-10 10:50:00,508.05,10.835458063140367,short,5499.374208075947,2021-03-10 10:57:00,508.565,-5.580260902517141,5504.954468978463,0.0
2021-03-10 10:57:00,508.565,10.813512939498288,long,5497.914383829115,2021-03-10 11:02:00,508.43,-1.4598242468321705,,
2021-03-10 11:02:00,508.43,10.813512939498288,short,5490.182722077374,2021-03-10 11:03:00,509.145,-7.731661751741005,5497.914383829115,0.0
2021-03-10 11:03:00,509.145,10.783141780980612,long,5479.000604050497,2021-03-10 11:07:00,508.108,-11.182118026876655,,
2021-03-10 11:07:00,508.108,10.783141780980612,short,5470.46035575996,2021-03-10 11:11:00,508.9,-8.540248290536356,5479.000604050497,0.0
2021-03-10 11:11:00,508.9,10.749578219217844,long,5476.179131372584,2021-03-10 11:18:00,509.432,5.718775612624313,,
2021-03-10 11:18:00,509.432,10.749578219217844,short,5477.705571479713,2021-03-10 11:24:00,509.29,1.5264401071288898,5476.179131372584,0.0
2021-03-10 11:24:00,509.29,10.755572603977525,long,5485.180694439478,2021-03-10 11:31:00,509.985,7.475122959764306,,
2021-03-10 11:31:00,509.985,10.755572603977525,short,5496.043822769496,2021-03-10 11:41:00,508.975,10.863128330017203,5485.180694439478,0.0
2021-03-10 11:41:00,508.975,10.79825889831425,long,5470.181992708032,2021-03-10 11:42:00,506.58,-25.861830061463046,,
2021-03-10 11:42:00,506.58,10.79825889831425,short,5466.467391647012,2021-03-10 11:47:00,506.924,-3.7146010610200384,5470.181992708032,0.0
2021-03-10 11:47:00,506.924,10.783603442817883,long,5499.314247733836,2021-03-10 11:59:00,509.97,32.8468560868238,,
2021-03-10 11:59:00,509.97,10.783603442817883,short,5509.1273268668,2021-03-10 12:06:00,509.06,9.813079132964543,5499.314247733836,0.0
2021-03-10 12:06:00,509.06,10.822157165887715,long,5505.880679717034,2021-03-10 12:16:00,508.76,-3.2466471497664373,,
2021-03-10 12:16:00,508.76,10.822157165887715,short,5499.387385417501,2021-03-10 12:17:00,509.36,-6.493294299532875,5505.880679717034,0.0
2021-03-10 12:17:00,509.36,10.79666127182641,long,5474.339131266864,2021-03-10 12:28:00,507.04,-25.0482541506372,,
2021-03-10 12:28:00,507.04,10.79666127182641,short,5473.097515220605,2021-03-10 12:33:00,507.155,-1.2416160462595216,5474.339131266864,0.0
2021-03-10 12:33:00,507.155,10.791764875078831,long,5471.532709313718,2021-03-10 12:37:00,507.01,-1.5648059068862343,,
2021-03-10 12:37:00,507.01,10.791764875078831,short,5469.4822739874535,2021-03-10 12:43:00,507.2,-2.0504353262649535,5471.532709313718,0.0
2021-03-10 12:43:00,507.2,10.783679562278103,long,5481.937423881885,2021-03-10 12:53:00,508.355,12.455149894431527,,
2021-03-10 12:53:00,508.355,10.783679562278103,short,5475.208407835023,2021-03-10 12:58:00,508.979,-6.729016046861178,5481.937423881885,0.0
2021-03-10 12:58:00,508.979,10.757238329744494,long,5455.318274163325,2021-03-10 13:01:00,507.13,-19.890133671697455,,
2021-03-10 13:01:00,507.13,10.757238329744494,short,5453.00546792243,2021-03-10 13:06:00,507.345,-2.3128062408954086,5455.318274163325,0.0
2021-03-10 13:06:00,507.345,10.748121037799585,long,5446.55659529975,2021-03-10 13:07:00,506.745,-6.448872622679995,,
2021-03-10 13:07:00,506.745,10.748121037799585,short,5423.50187567367,2021-03-10 13:09:00,508.89,-23.054719626079915,5446.55659529975,0.0
2021-03-10 13:09:00,508.89,10.65751316723392,long,5412.258199282238,2021-03-10 13:14:00,507.835,-11.243676391431858,,
2021-03-10 13:14:00,507.835,10.65751316723392,short,5422.329549225274,2021-03-10 13:22:00,506.89,10.071349943035983,5412.258199282238,0.0
2021-03-10 13:22:00,506.89,10.69725097994688,long,5420.511016558683,2021-03-10 13:25:00,506.72,-1.8185326665905317,,
2021-03-10 13:25:00,506.72,10.69725097994688,short,5411.2578944610295,2021-03-10 13:29:00,507.585,-9.25312209765354,5420.511016558683,0.0
2021-03-10 13:29:00,507.585,10.660791580643695,long,5402.995780986031,2021-03-10 13:32:00,506.81,-8.262113474998621,,
2021-03-10 13:32:00,506.81,10.660791580643695,short,5399.051288101192,2021-03-10 13:41:00,507.18,-3.9444928848382155,5402.995780986031,0.0
2021-03-10 13:41:00,507.18,10.64523697326628,long,5379.676956809848,2021-03-10 13:45:00,505.36,-19.374331291344557,,
2021-03-10 13:45:00,505.36,10.64523697326628,short,5376.919840433772,2021-03-10 13:50:00,505.619,-2.7571163760761217,5379.676956809848,0.0
2021-03-10 13:50:00,505.619,10.634331068321744,long,5376.600810501723,2021-03-10 13:58:00,505.589,-0.31902993204996666,,
2021-03-10 13:58:00,505.589,10.634331068321744,short,5370.634950772394,2021-03-10 14:03:00,506.15,-5.965859729328272,5376.600810501723,0.0
2021-03-10 14:03:00,506.15,10.610757583270562,long,5380.1315788094225,2021-03-10 14:17:00,507.045,9.496628037027563,,
2021-03-10 14:17:00,507.045,10.610757583270562,short,5378.539965171933,2021-03-10 14:26:00,507.195,-1.5916136374903431,5380.1315788094225,0.0
2021-03-10 14:26:00,507.195,10.604481442387904,long,5371.169850569473,2021-03-10 14:28:00,506.5,-7.3701146024595205,,
2021-03-10 14:28:00,506.5,10.604481442387904,short,5365.443430590583,2021-03-10 14:33:00,507.04,-5.726419978889685,5371.169850569473,0.0
2021-03-10 14:33:00,507.04,10.58189379652608,long,5371.0518343027425,2021-03-10 14:41:00,507.57,5.608403712158534,,
2021-03-10 14:41:00,507.57,10.58189379652608,short,5369.676188109194,2021-03-10 14:42:00,507.7,-1.3756461935483422,5371.0518343027425,0.0
2021-03-10 14:42:00,507.7,10.576474666356498,long,5370.099247095848,2021-03-10 14:44:00,507.74,0.42305898665447633,,
2021-03-10 14:44:00,507.74,10.576474666356498,short,5368.407011149231,2021-03-10 14:45:00,507.9,-1.692235946616703,5370.099247095848,0.0
2021-03-10 14:45:00,507.9,10.569811008366276,long,5378.395482552138,2021-03-10 14:54:00,508.845,9.98847140290666,,
2021-03-10 14:54:00,508.845,10.569811008366276,short,5379.716708928183,2021-03-10 15:00:00,508.72,1.3212263760457845,5378.395482552138,0.0
2021-03-10 15:00:00,508.72,10.575005324988565,long,5368.4014532304445,2021-03-10 15:04:00,507.65,-11.315255697738294,,
2021-03-10 15:04:00,507.65,10.575005324988565,short,5360.364449183452,2021-03-10 15:06:00,508.41,-8.037004046991814,5368.4014532304445,0.0
2021-03-10 15:06:00,508.41,10.543389093809036,long,5352.7415788686285,2021-03-10 15:13:00,507.687,-7.622870314824072,,
2021-03-10 15:13:00,507.687,10.543389093809036,short,5351.1284403372765,2021-03-10 15:19:00,507.84,-1.6131385313523943,5352.7415788686285,0.0
2021-03-10 15:19:00,507.84,10.537036153783232,long,5346.9136258757635,2021-03-10 15:23:00,507.44,-4.214814461513053,,
2021-03-10 15:23:00,507.44,10.537036153783232,short,5353.025106844958,2021-03-10 15:30:00,506.86,6.1114809691941065,5346.9136258757635,0.0
2021-03-10 15:30:00,506.86,10.561151218965707,long,5349.645538454889,2021-03-10 15:34:00,506.54,-3.379568390068954,,
2021-03-10 15:34:00,506.54,10.561151218965707,short,5346.054747040441,2021-03-10 15:35:00,506.88,-3.590791414448076,5349.645538454889,0.0
2021-03-10 15:35:00,506.88,10.546983007892283,long,5349.4825165180055,2021-03-10 15:45:00,507.205,3.427769477564872,,
2021-03-10 15:45:00,507.205,10.546983007892283,short,5340.675785706415,2021-03-10 15:47:00,508.04,-8.806730811590441,5349.4825165180055,0.0
2021-03-10 15:47:00,508.04,10.512313569219776,long,5314.500124919058,2021-03-10 19:20:00,505.55,-26.175660787357337,,
2021-03-10 19:20:00,505.55,10.512313569219776,short,5246.064963583439,2021-03-11 08:24:00,512.06,-68.43516133562005,5314.500124919058,0.0
2021-03-11 08:24:00,512.06,10.245020043712532,long,5245.450262380817,2021-03-11 08:30:00,512.0,-0.6147012026221929,,
2021-03-11 08:30:00,512.0,10.245020043712532,short,5240.32775235896,2021-03-11 09:08:00,512.5,-5.122510021856266,5245.450262380817,0.0
2021-03-11 09:08:00,512.5,10.22502976070041,long,5236.033239859466,2021-03-11 09:38:00,512.08,-4.294512499493754,,
2021-03-11 09:38:00,512.08,10.22502976070041,short,5222.536200575342,2021-03-11 09:43:00,513.4,-13.497039284123892,5236.033239859466,0.0
2021-03-11 09:43:00,513.4,10.172450721806277,long,5215.618934084514,2021-03-11 09:44:00,512.72,-6.9172664908277595,,
2021-03-11 09:44:00,512.72,10.172450721806277,short,5187.746419106764,2021-03-11 09:59:00,515.46,-27.87251497774929,5215.618934084514,0.0
2021-03-11 09:59:00,515.46,10.064304541781638,long,5192.174713105147,2021-03-11 10:06:00,515.9,4.428293998383325,,
2021-03-11 10:06:00,515.9,10.064304541781638,short,5192.07407005973,2021-03-11 10:15:00,515.91,-0.10064304541772484,5192.174713105147,0.0
2021-03-11 10:15:00,515.91,10.06391438440761,long,5169.83281927019,2021-03-11 10:18:00,513.7,-22.24125078954004,,
2021-03-11 10:18:00,513.7,10.06391438440761,short,5172.801674013592,2021-03-11 10:25:00,513.405,2.968854743400977,5169.83281927019,0.0
2021-03-11 10:25:00,513.405,10.07547973629706,long,5184.841872298467,2021-03-11 10:33:00,514.6,12.04019828487549,,
2021-03-11 10:33:00,514.6,10.07547973629706,short,5180.207151619771,2021-03-11 10:34:00,515.06,-4.634720678695869,5184.841872298467,0.0
2021-03-11 10:34:00,515.06,10.057482917756712,long,5170.903979920847,2021-03-11 10:35:00,514.135,-9.303171698924501,,
2021-03-11 10:35:00,514.135,10.057482917756712,short,5163.712879634651,2021-03-11 10:37:00,514.85,-7.191100286196369,5170.903979920847,0.0
2021-03-11 10:37:00,514.85,10.029548178371662,long,5159.600764881518,2021-03-11 10:38:00,514.44,-4.1121147531320625,,
2021-03-11 10:38:00,514.44,10.029548178371662,short,5164.013766080003,2021-03-11 10:44:00,514.0,4.4130011984840785,5159.600764881518,0.0
2021-03-11 10:44:00,514.0,10.046719389260707,long,5161.703020620473,2021-03-11 10:45:00,513.77,-2.3107454595301453,,
2021-03-11 10:45:00,513.77,10.046719389260707,short,5155.574521793023,2021-03-11 10:49:00,514.38,-6.128498827449168,5161.703020620473,0.0
2021-03-11 10:49:00,514.38,10.022890706856844,long,5144.649570922549,2021-03-11 10:52:00,513.29,-10.924950870474278,,
2021-03-11 10:52:00,513.29,10.022890706856844,short,5147.556209227538,2021-03-11 10:59:00,513.0,2.90663830498812,5144.649570922549,0.0
2021-03-11 10:59:00,513.0,10.034222630073172,long,5142.238071233599,2021-03-11 11:04:00,512.47,-5.318137993938508,,
2021-03-11 11:04:00,512.47,10.034222630073172,short,5140.030542254983,2021-03-11 11:09:00,512.69,-2.2075289786163714,5142.238071233599,0.0
2021-03-11 11:09:00,512.69,10.025611075415908,long,5141.534383916294,2021-03-11 11:11:00,512.84,1.5038416613121581,,
2021-03-11 11:11:00,512.84,10.025611075415908,short,5145.394244180329,2021-03-11 11:23:00,512.455,3.8598602640350332,5141.534383916294,0.0
2021-03-11 11:23:00,512.455,10.040675267448515,long,5140.223296417593,2021-03-11 11:26:00,511.94,-5.170947762736419,,
2021-03-11 11:26:00,511.94,10.040675267448515,short,5137.612720848056,2021-03-11 11:27:00,512.2,-2.6105755695370934,5140.223296417593,0.0
2021-03-11 11:27:00,512.2,10.030481688496788,long,5140.080219343426,2021-03-11 11:28:00,512.446,2.4674984953700183,,
2021-03-11 11:28:00,512.446,10.030481688496788,short,5139.939792599786,2021-03-11 11:29:00,512.46,-0.14042674363905538,5140.080219343426,0.0
2021-03-11 11:29:00,512.46,10.029933638917742,long,5135.827519807829,2021-03-11 11:30:00,512.05,-4.112272791957095,,
2021-03-11 11:30:00,512.05,10.029933638917742,short,5138.736200563115,2021-03-11 11:36:00,511.76,2.90868075528578,5135.827519807829,0.0
2021-03-11 11:36:00,511.76,10.04130100156932,long,5150.102953296892,2021-03-11 11:43:00,512.892,11.36675273377709,,
2021-03-11 11:43:00,512.892,10.04130100156932,short,5153.035013189351,2021-03-11 11:44:00,512.6,2.932059892458543,5150.102953296892,0.0
2021-03-11 11:44:00,512.6,10.052740954329597,long,5153.336595417981,2021-03-11 11:52:00,512.63,0.3015822286296136,,
2021-03-11 11:52:00,512.63,10.052740954329597,short,5142.529898892076,2021-03-11 11:57:00,513.705,-10.806696525904774,5153.336595417981,0.0
2021-03-11 11:57:00,513.705,10.010667404234095,long,5129.065551233381,2021-03-11 12:01:00,512.36,-13.46434765869513,,
2021-03-11 12:01:00,512.36,10.010667404234095,short,5117.353070370426,2021-03-11 12:05:00,513.53,-11.71248086295348,5129.065551233381,0.0
2021-03-11 12:05:00,513.53,9.965051838004452,long,5122.634547844568,2021-03-11 12:13:00,514.06,5.281477474142088,,
2021-03-11 12:13:00,514.06,9.965051838004452,short,5144.109234555468,2021-03-11 12:30:00,511.905,21.474686710899324,5122.634547844568,0.0
2021-03-11 12:30:00,511.905,10.048952900548867,long,5145.06388508102,2021-03-11 12:31:00,512.0,0.9546505255524166,,
2021-03-11 12:31:00,512.0,10.048952900548867,short,5143.05409450091,2021-03-11 12:33:00,512.2,-2.0097905801102303,5145.06388508102,0.0
2021-03-11 12:33:00,512.2,10.041105221594902,long,5134.920799271417,2021-03-11 12:35:00,511.39,-8.133295229492465,,
2021-03-11 12:35:00,511.39,10.041105221594902,short,5128.494491929597,2021-03-11 12:36:00,512.03,-6.426307341820601,5134.920799271417,0.0
2021-03-11 12:36:00,512.03,10.01600392931976,long,5126.8919313009055,2021-03-11 12:37:00,511.87,-1.6025606286908427,,
2021-03-11 12:37:00,511.87,10.01600392931976,short,5126.791771261613,2021-03-11 12:39:00,511.88,-0.1001600392931065,5126.8919313009055,0.0
2021-03-11 12:39:00,511.88,10.01561258744552,long,5138.510037988924,2021-03-11 12:51:00,513.05,11.71826672731085,,
2021-03-11 12:51:00,513.05,10.01561258744552,short,5139.411443121792,2021-03-11 12:57:00,512.96,0.901405132869277,5138.510037988924,0.0
2021-03-11 12:57:00,512.96,10.019127111513162,long,5160.351418784854,2021-03-11 13:12:00,515.05,20.939975663061688,,
2021-03-11 13:12:00,515.05,10.019127111513162,short,5161.7540965804665,2021-03-11 13:13:00,514.91,1.402677795611706,5160.351418784854,0.0
2021-03-11 13:13:00,514.91,10.02457535604371,long,5160.25041027706,2021-03-11 13:18:00,514.76,-1.5036863034063286,,
2021-03-11 13:18:00,514.76,10.02457535604371,short,5161.453359319785,2021-03-11 13:19:00,514.64,1.202949042725291,5160.25041027706,0.0
2021-03-11 13:19:00,514.64,10.02925027071309,long,5160.55072679542,2021-03-11 13:20:00,514.55,-0.9026325243644974,,
2021-03-11 13:20:00,514.55,10.02925027071309,short,5156.6393191898405,2021-03-11 13:24:00,514.94,-3.9114076055791087,5160.55072679542,0.0
2021-03-11 13:24:00,514.94,10.014058568357168,long,5157.841006218042,2021-03-11 13:33:00,515.06,1.2016870282017673,,
2021-03-11 13:33:00,515.06,10.014058568357168,short,5147.927088235368,2021-03-11 13:37:00,516.05,-9.913917982673688,5157.841006218042,0.0
2021-03-11 13:37:00,516.05,9.975636252757228,long,5147.627819147785,2021-03-11 13:42:00,516.02,-0.29926908758244464,,
2021-03-11 13:42:00,516.02,9.975636252757228,short,5140.545117408327,2021-03-11 13:46:00,516.73,-7.0827017394579945,5147.627819147785,0.0
2021-03-11 13:46:00,516.73,9.948222703168632,long,5139.749259592074,2021-03-11 13:51:00,516.65,-0.7958578162538977,,
2021-03-11 13:51:00,516.65,9.948222703168632,short,5137.869045501175,2021-03-11 13:52:00,516.839,-1.8802140908996496,5139.749259592074,0.0
2021-03-11 13:52:00,516.839,9.940946881913273,long,5134.180954207984,2021-03-11 13:57:00,516.468,-3.6880912931907646,,
2021-03-11 13:57:00,516.468,9.940946881913273,short,5126.705362152784,2021-03-11 14:02:00,517.22,-7.475592055199441,5134.180954207984,0.0
2021-03-11 14:02:00,517.22,9.912040064484714,long,5123.305532410665,2021-03-11 14:06:00,516.877,-3.399829742118996,,
2021-03-11 14:06:00,516.877,9.912040064484714,short,5121.19426787693,2021-03-11 14:10:00,517.09,-2.1112645337360285,5123.305532410665,0.0
2021-03-11 14:10:00,517.09,9.903874118387378,long,5121.293306618113,2021-03-11 14:13:00,517.1,0.09903874118378371,,
2021-03-11 14:13:00,517.1,9.903874118387378,short,5119.213493053252,2021-03-11 14:14:00,517.31,-2.0798135648605838,5121.293306618113,0.0
2021-03-11 14:14:00,517.31,9.895833239359867,long,5119.342138885364,2021-03-11 14:16:00,517.323,0.12864583211201128,,
2021-03-11 14:16:00,517.323,9.895833239359867,short,5093.444743297959,2021-03-11 14:33:00,519.94,-25.89739558740552,5119.342138885364,0.0
2021-03-11 14:33:00,519.94,9.796216377462704,long,5090.065048647734,2021-03-11 14:35:00,519.595,-3.3796946502249003,,
2021-03-11 14:35:00,519.595,9.796216377462704,short,5097.412210930832,2021-03-11 14:43:00,518.845,7.347162283097028,5090.065048647734,0.0
2021-03-11 14:43:00,518.845,9.824537599727918,long,5093.4332732029425,2021-03-11 14:48:00,518.44,-3.978937727889539,,
2021-03-11 14:48:00,518.44,9.824537599727918,short,5096.577125234856,2021-03-11 14:54:00,518.12,3.143852031913425,5093.4332732029425,0.0
2021-03-11 14:54:00,518.12,9.836673213222527,long,5096.036108208129,2021-03-11 14:55:00,518.065,-0.5410170267267469,,
