buy_date,buy_value,num_shares,position_type,cash_balance,sell_date,sell_value,profit_loss,borrowed_value,borrow_cost
2021-03-30 11:32:00,226.216,14.722692436255846,long,3332.363651407021,2021-03-30 11:43:00,226.342,1.855059246968307,,
2021-03-30 11:43:00,226.342,14.722692436255846,short,3329.3454994575886,2021-03-30 11:46:00,226.547,-3.018151949432214,3332.363651407021,0.0
2021-03-30 11:46:00,226.547,14.69604761686356,long,3328.6253931243623,2021-03-30 11:47:00,226.498,-0.7201063332264113,,
2021-03-30 11:47:00,226.498,14.69604761686356,short,3336.061593218495,2021-03-30 12:03:00,225.992,7.436200094132964,3328.6253931243623,0.0
2021-03-30 12:03:00,225.992,14.761857026879248,long,3335.6482612217424,2021-03-30 12:08:00,225.964,-0.41333199675249477,,
2021-03-30 12:08:00,225.964,14.761857026879248,short,3338.334919200634,2021-03-30 12:21:00,225.782,2.686657978891845,3335.6482612217424,0.0
2021-03-30 12:21:00,225.782,14.785655717464785,long,3339.414272068009,2021-03-30 12:28:00,225.855,1.07935286737462,,
2021-03-30 12:28:00,225.855,14.785655717464785,short,3339.3403437894212,2021-03-30 12:29:00,225.86,-0.07392827858767692,3339.414272068009,0.0
2021-03-30 12:29:00,225.86,14.785001079382896,long,3339.0594287689128,2021-03-30 12:34:00,225.841,-0.2809150205083557,,
2021-03-30 12:34:00,225.841,14.785001079382896,short,3336.97474361672,2021-03-30 12:38:00,225.982,-2.0846851521928573,3339.0594287689128,0.0
2021-03-30 12:38:00,225.982,14.766551068743174,long,3333.6670361773217,2021-03-30 12:50:00,225.758,-3.3077074393983166,,
2021-03-30 12:50:00,225.758,14.766551068743174,short,3330.3593287379235,2021-03-30 12:53:00,225.982,-3.3077074393983166,3333.6670361773217,0.0
2021-03-30 12:53:00,225.982,14.737276989928063,long,3329.637202165417,2021-03-30 12:58:00,225.933,-0.7221265725065722,,
2021-03-30 12:58:00,225.933,14.737276989928063,short,3332.717293056312,2021-03-30 13:08:00,225.724,3.080090890895012,3329.637202165417,0.0
2021-03-30 13:08:00,225.724,14.76456775999146,long,3337.811068933509,2021-03-30 13:23:00,226.069,5.093775877197037,,
2021-03-30 13:23:00,226.069,14.76456775999146,short,3336.511786970629,2021-03-30 13:24:00,226.157,-1.2992819628795775,3337.811068933509,0.0
2021-03-30 13:24:00,226.157,14.753077671576069,long,3337.810057805728,2021-03-30 13:32:00,226.245,1.2982708350986034,,
2021-03-30 13:32:00,226.245,14.753077671576069,short,3336.526540048301,2021-03-30 13:36:00,226.332,-1.283517757426957,3337.810057805728,0.0
2021-03-30 13:36:00,226.332,14.741735768907185,long,3332.9442982564565,2021-03-30 13:37:00,226.089,-3.582241791844372,,
2021-03-30 13:37:00,226.089,14.741735768907185,short,3331.9418602241703,2021-03-30 13:42:00,226.157,-1.0024380322858661,3332.9442982564565,0.0
2021-03-30 13:42:00,226.157,14.732870794289676,long,3331.367278263193,2021-03-30 13:43:00,226.118,-0.5745819609775284,,
2021-03-30 13:43:00,226.118,14.732870794289676,short,3331.072620847307,2021-03-30 13:49:00,226.138,-0.29465741588594424,3331.367278263193,0.0
2021-03-30 13:49:00,226.138,14.73026479781066,long,3330.778015551351,2021-03-30 13:54:00,226.118,-0.2946052959563639,,
2021-03-30 13:54:00,226.118,14.730264797810662,short,3332.5014565326946,2021-03-30 14:05:00,226.001,1.7234409813437035,3330.778015551351,0.0
2021-03-30 14:05:00,226.001,14.745516420425991,long,3330.068446323324,2021-03-30 14:08:00,225.836,-2.4330102093701713,,
2021-03-30 14:08:00,225.836,14.745516420425991,short,3330.068446323324,2021-03-30 14:13:00,225.836,0.0,3330.068446323324,0.0
2021-03-30 14:13:00,225.836,14.745516420425991,long,3329.7735359949156,2021-03-30 14:21:00,225.816,-0.2949103284086707,,
2021-03-30 14:21:00,225.816,14.745516420425991,short,3328.770840878327,2021-03-30 14:30:00,225.884,-1.002695116588726,3329.7735359949156,0.0
2021-03-30 14:30:00,225.884,14.736638455483023,long,3330.2150314469645,2021-03-30 14:36:00,225.982,1.4441905686375307,,
2021-03-30 14:36:00,225.982,14.736638455483023,short,3329.640302547201,2021-03-30 14:37:00,226.021,-0.5747288997636503,3330.2150314469645,0.0
2021-03-30 14:37:00,226.021,14.731552831582912,long,3329.920202051001,2021-03-30 14:38:00,226.04,0.2798995038001557,,
2021-03-30 14:38:00,226.04,14.731552831582912,short,3332.3803713738753,2021-03-30 14:49:00,225.873,2.4601693228743695,3329.920202051001,0.0
2021-03-30 14:49:00,225.873,14.753336482775168,long,3331.967277952358,2021-03-30 14:52:00,225.845,-0.4130934215175806,,
2021-03-30 14:52:00,225.845,14.753336482775168,short,3330.8312710431846,2021-03-30 14:53:00,225.922,-1.136006909173661,3331.967277952358,0.0
2021-03-30 14:53:00,225.922,14.743279853414828,long,3329.563348975791,2021-03-30 14:55:00,225.836,-1.267922067393444,,
2021-03-30 14:55:00,225.836,14.743279853414828,short,3329.1357938600418,2021-03-30 14:56:00,225.865,-0.42755511574897637,3329.563348975791,0.0
2021-03-30 14:56:00,225.865,14.73949391831422,long,3334.589406609818,2021-03-30 15:08:00,226.235,5.453612749776329,,
2021-03-30 15:08:00,226.235,14.73949391831422,short,3336.166532459078,2021-03-30 15:17:00,226.128,1.5771258492600304,3334.589406609818,0.0
2021-03-30 15:17:00,226.128,14.753442883937762,long,3334.7206950564523,2021-03-30 15:18:00,226.03,-1.445837402625676,,
2021-03-30 15:18:00,226.03,14.753442883937762,short,3332.5519389525134,2021-03-30 15:24:00,226.177,-2.1687561039387235,3334.7206950564523,0.0
2021-03-30 15:24:00,226.177,14.734265371600621,long,3328.2347991986344,2021-03-30 15:26:00,225.884,-4.317139753879076,,
2021-03-30 15:26:00,225.884,14.734265371600621,short,3327.8959110950873,2021-03-30 15:27:00,225.907,-0.3388881035471761,3328.2347991986344,0.0
2021-03-30 15:27:00,225.907,14.73126512722088,long,3330.2823760456968,2021-03-30 15:37:00,226.069,2.3864649506094544,,
2021-03-30 15:37:00,226.069,14.73126512722088,short,3329.7078567057347,2021-03-30 15:42:00,226.108,-0.5745193399618455,3330.2823760456968,0.0
2021-03-30 15:42:00,226.108,14.726183313751546,long,3327.2780364589657,2021-03-30 15:43:00,225.943,-2.429820246768888,,
2021-03-30 15:43:00,225.943,14.726183313751546,short,3325.4372635447467,2021-03-30 15:46:00,226.068,-1.8407729142189433,3327.2780364589657,0.0
2021-03-30 15:46:00,226.068,14.709898187911365,long,3325.8932703885716,2021-03-30 15:47:00,226.099,0.45600684382492124,,
2021-03-30 15:47:00,226.099,14.709898187911365,short,3327.040642447229,2021-03-30 15:48:00,226.021,1.1473720586571299,3325.8932703885716,0.0
2021-03-30 15:48:00,226.021,14.720050979542737,long,3325.465596992418,2021-03-30 16:04:00,225.914,-1.5750454548110628,,
